sample_id,ade_m
3388,0.218739
3389,0.215636
3390,0.234367
3391,0.240479
3392,0.275765
3393,0.303601
3394,0.360592
3395,0.417432
3396,0.502583
3397,0.575827
3398,0.661499
3399,0.517950
3400,0.698152
3401,0.646818
3402,0.722381
3403,0.787573
3404,0.839539
3405,0.888742
3406,0.914883
3407,1.367076
3408,0.764292
3409,0.769102
3410,0.775788
3411,0.832565
3412,0.238373
3413,0.259860
3414,0.339854
3415,0.362277
3416,0.441643
3417,0.447348
3418,0.484576
3419,0.466155
3420,0.527544
3421,0.528082
3422,0.499864
3423,0.171987
3424,0.172408
3425,0.189797
3426,0.179474
3427,0.209497
3428,0.213893
3429,0.255170
3430,0.272651
3431,0.297633
3432,0.295947
3433,0.294584
3434,0.291417
3435,0.291682
3436,0.288470
3437,0.284675
3438,0.285460
3439,0.284206
3440,0.460571
3441,0.457563
3442,0.511216
3443,0.457122
3444,0.460050
3445,0.576226
3446,0.459003
3447,0.489075
3448,0.463676
3449,0.490276
3450,0.472337
3451,0.579848
3452,0.607012
3453,0.580890
3454,0.585232
3455,0.644451
3456,0.627735
3457,0.594989
3458,0.648546
3459,0.527553
3460,0.473768
3461,0.475964
3462,0.280331
3463,0.434013
3464,0.305365
3465,0.319669
3466,0.331503
3467,0.279688
3468,0.306593
3469,0.326241
3470,0.428381
3471,0.377154
3472,0.411246
3473,0.444852
3474,0.487810
3475,0.410263
3476,0.576115
3477,0.615860
3478,0.571346
3479,0.609698
3480,0.557050
3481,0.620648
3482,0.524977
3483,0.558440
3484,0.479432
3485,0.486497
3486,0.407046
3487,0.417086
3488,0.403726
3489,0.352320
3490,0.378789
3491,0.379346
3492,0.328909
3493,0.326713
3494,0.356620
3495,0.295801
3496,0.327065
3497,0.330798
3498,0.313985
3499,0.313645
3500,0.351500
3501,0.307492
3502,0.340894
3503,0.459600
3504,0.938633
3505,0.537528
3506,0.347939
3507,0.311844
3508,0.487735
3509,0.502669
3510,0.479071
3511,0.494895
3512,0.478864
3513,0.497417
3514,0.527122
3515,0.551160
3516,0.588826
3517,0.623221
3518,0.680207
3519,0.741866
3520,0.833900
3521,0.858127
3522,0.491657
3523,0.509325
3524,0.541687
3525,0.473566
3526,0.510457
3527,0.541900
3528,0.590538
3529,0.626891
3530,0.682369
3531,0.698080
3532,0.778196
3533,0.695517
3534,0.889191
3535,0.949329
3536,0.472600
3537,0.450787
3538,0.448114
3539,0.428577
3540,0.430293
3541,0.410802
3542,0.410722
3543,0.391245
3544,0.395397
3545,0.374565
3546,0.386414
3547,0.358945
3548,0.375725
3549,0.348155
3550,0.364742
3551,0.333581
3552,0.353831
3553,0.316200
3554,0.342500
3555,0.311316
3556,0.343540
3557,0.325276
3558,0.369597
3559,0.360071
3560,0.419522
3561,0.317750
3562,0.448025
3563,0.371769
3564,0.450717
3565,0.383660
3566,0.374005
3567,0.217979
3568,0.223888
3569,0.348924
3570,0.425797
3571,0.431713
3572,0.510916
3573,0.328263
3574,0.372347
3575,0.352508
3576,0.390169
3577,0.704807
3578,0.629242
3579,0.418285
3580,0.658395
3581,0.447134
3582,0.478511
3583,0.480710
3584,0.513058
3585,0.505458
3586,0.494516
3587,0.521197
3588,0.613308
3589,0.552772
3590,0.801267
3591,0.693572
3592,1.002295
3593,0.418151
3594,0.785919
3595,0.834733
3596,0.924823
3597,0.940342
3598,0.941688
3599,1.034319
3600,1.042242
3601,1.152959
3602,1.309338
3603,1.115584
3604,1.125945
3605,0.900813
3606,0.440787
3607,0.396875
3608,0.412005
3609,0.378920
3610,0.401307
3611,0.521941
3612,0.583321
3613,0.536529
3614,0.285469
3615,0.256940
3616,0.267292
3617,0.250113
3618,0.284000
3619,0.295820
3620,0.351738
3621,0.384697
3622,0.413692
3623,0.479355
3624,0.525891
3625,0.575600
3626,0.642425
3627,0.689001
3628,0.698973
3629,0.737572
3630,0.765836
3631,0.758008
3632,0.804061
3633,0.991905
3634,1.027233
3635,1.006958
3636,0.998643
3637,0.170979
3638,0.198740
3639,0.190933
3640,0.195500
3641,0.202537
3642,0.222380
3643,0.237678
3644,0.238870
3645,0.310932
3646,0.273150
3647,0.356125
3648,0.302611
3649,0.602132
3650,0.278895
3651,0.241441
3652,0.272654
3653,0.288564
3654,0.333854
3655,0.362458
3656,0.324822
3657,0.334062
3658,0.371946
3659,0.404540
3660,0.440402
3661,0.481476
3662,0.549802
3663,0.511516
3664,0.587473
3665,0.748435
3666,0.905215
3667,0.865749
3668,0.686598
3669,0.592496
3670,0.614376
3671,0.257590
3672,0.271777
3673,0.269039
3674,0.227020
3675,0.177793
3676,0.189524
3677,0.193621
3678,0.169775
3679,0.250377
3680,0.212729
3681,0.346464
3682,0.253576
3683,0.397517
3684,0.300247
3685,0.441669
3686,0.344992
3687,0.607478
3688,0.626386
3689,0.567659
3690,0.586043
3691,0.533892
3692,0.561627
3693,0.571939
3694,0.637363
3695,0.704527
3696,0.503044
3697,0.524913
3698,0.626203
3699,0.682376
3700,0.733411
3701,0.730191
3702,0.797435
3703,0.788135
3704,0.906601
3705,0.685706
3706,0.762852
3707,0.786570
3708,0.856969
3709,0.873414
3710,1.007010
3711,0.927654
3712,0.974815
3713,0.920209
3714,0.957425
3715,0.890348
3716,0.872337
3717,0.816446
3718,0.861393
3719,0.875200
3720,0.924253
3721,0.478148
3722,0.460644
3723,0.462430
3724,0.446455
3725,0.423409
3726,0.192760
3727,0.189916
3728,0.223127
3729,0.243232
3730,0.273412
3731,0.282873
3732,0.303209
3733,0.305118
3734,0.321680
3735,0.317818
3736,0.328796
3737,0.319617
3738,0.327297
3739,0.290417
3740,0.270871
3741,0.237096
3742,0.240214
3743,0.222945
3744,0.213001
3745,0.215257
3746,0.194821
3747,0.188210
3748,0.192772
3749,0.198340
3750,0.161035
3751,0.198284
3752,0.187823
3753,0.218758
3754,0.231761
3755,0.269885
3756,0.282040
3757,0.324211
3758,0.328858
3759,0.376803
3760,0.392959
3761,0.328879
3762,0.325489
3763,0.292553
3764,0.289044
3765,0.308096
3766,0.306020
3767,0.322279
3768,0.323382
3769,0.334648
3770,0.336943
3771,0.344807
3772,0.349032
3773,0.353062
3774,0.270793
3775,0.277351
3776,0.274704
3777,0.281935
3778,0.235450
3779,0.251026
3780,0.237402
3781,0.250822
3782,0.241387
3783,0.249400
3784,0.244019
3785,0.248940
3786,0.244941
3787,0.246017
3788,0.246376
3789,0.243818
3790,0.249086
3791,0.245420
3792,0.254399
3793,0.249958
3794,0.298237
3795,0.309527
3796,0.344042
3797,0.492892
3798,0.365184
3799,0.834188
3800,1.019452
3801,1.045227
3802,0.302260
3803,0.276467
3804,0.305126
3805,0.292683
3806,0.327357
3807,0.329659
3808,0.369673
3809,0.252973
3810,0.274488
3811,0.350301
3812,0.371685
3813,0.415276
3814,0.449095
3815,0.506249
3816,0.512252
3817,0.555791
3818,0.185951
3819,0.740833
3820,0.794757
3821,0.649582
3822,0.432135
3823,0.616257
3824,0.753193
3825,0.663316
3826,0.626356
3827,0.488400
3828,0.517337
3829,0.554974
3830,0.539924
3831,0.619646
3832,0.662927
3833,0.762444
3834,0.719000
3835,0.789180
3836,0.818886
3837,0.419668
3838,0.471797
3839,0.526460
3840,0.606189
3841,0.748607
3842,0.835208
3843,0.789829
3844,0.885845
3845,0.982353
3846,0.945853
3847,0.958180
3848,1.071883
3849,1.147959
3850,1.252704
3851,0.719488
3852,0.606416
3853,0.670583
3854,0.578814
3855,0.617129
3856,1.038638
3857,1.253084
3858,1.406901
3859,0.737741
3860,0.786663
3861,0.801656
3862,0.833234
3863,0.397451
3864,0.381171
3865,0.437713
3866,0.489900
3867,0.573514
3868,0.276131
3869,0.288368
3870,0.282981
3871,0.294334
3872,0.288385
3873,0.301159
3874,0.301761
3875,0.223361
3876,0.246484
3877,0.237851
3878,0.268037
3879,0.258947
3880,0.293780
3881,0.280414
3882,0.328457
3883,0.306208
3884,0.367806
3885,0.345179
3886,0.407700
3887,0.390092
3888,0.461858
3889,0.444264
3890,0.519514
3891,0.491586
3892,0.570408
3893,0.566109
3894,0.613243
3895,0.626537
3896,0.706521
3897,0.349383
3898,0.317267
3899,0.353752
3900,0.322054
3901,0.371633
3902,0.343350
3903,0.395536
3904,0.370206
3905,0.424986
3906,0.396365
3907,0.459872
3908,0.437809
3909,0.491808
3910,0.476632
3911,0.543595
3912,0.552570
3913,0.633514
3914,0.671661
3915,0.758745
3916,0.684523
3917,0.600279
3918,0.598388
3919,0.522279
3920,0.535107
3921,0.495510
3922,0.543028
3923,0.540680
3924,0.622999
3925,0.529393
3926,0.630754
3927,0.691415
3928,0.824244
3929,0.911500
3930,1.070318
3931,1.173411
3932,1.336756
3933,1.309248
3934,1.352551
3935,0.513105
3936,0.500917
3937,1.507195
3938,1.416147
3939,1.453096
3940,1.450469
3941,0.817810
3942,1.468960
3943,1.435886
3944,1.433858
3945,1.326920
3946,1.385343
3947,1.395473
3948,1.303311
3949,1.270395
3950,1.188332
3951,0.342377
3952,0.403043
3953,0.443802
3954,0.532387
3955,0.598076
3956,0.712464
3957,0.801219
3958,0.928943
3959,0.485853
3960,0.582218
3961,0.490996
3962,0.596241
3963,0.594001
3964,0.707760
3965,0.711797
3966,0.839097
3967,0.761765
3968,0.888827
3969,0.816311
3970,0.863084
3971,1.062073
3972,1.061571
3973,0.852803
3974,0.998559
3975,1.007450
3976,0.991943
3977,0.968614
3978,0.984728
3979,0.975153
3980,0.300811
3981,0.285055
3982,0.317170
3983,0.329389
3984,0.364532
3985,0.383377
3986,0.416585
3987,0.398056
3988,0.477208
3989,0.418042
3990,0.513128
3991,0.448452
3992,0.545376
3993,0.485924
3994,0.585011
3995,0.535180
3996,0.598330
3997,0.561030
3998,0.663936
3999,0.683038
4000,0.757574
4001,0.745776
4002,0.876061
4003,0.879073
4004,1.018669
4005,0.866547
4006,0.887589
4007,0.943594
4008,0.906261
4009,0.817375
4010,0.381671
4011,0.367977
4012,0.420843
4013,0.432827
4014,0.418387
4015,0.439083
4016,0.509926
4017,0.549250
4018,0.460997
4019,0.382873
4020,0.390746
4021,0.338584
4022,0.380993
4023,0.362355
4024,0.421264
4025,0.457577
4026,0.527681
4027,0.575506
4028,0.665344
4029,0.707433
4030,0.712090
4031,0.712822
4032,0.723178
4033,0.707224
4034,0.763907
4035,0.767286
4036,0.873379
4037,0.890843
4038,0.935342
4039,0.947244
4040,1.015504
4041,1.046090
4042,0.463560
4043,0.388570
4044,0.373708
4045,0.299618
4046,0.297545
4047,0.392305
4048,0.401946
4049,0.425518
4050,0.433652
4051,0.447432
4052,1.053565
4053,0.470315
4054,0.489671
4055,0.994019
4056,0.995533
4057,1.045998
4058,1.045902
4059,0.682697
4060,0.688933
4061,0.579632
4062,0.575848
4063,0.584570
4064,0.616423
4065,0.600483
4066,0.576165
4067,0.405745
4068,0.435884
4069,0.170731
4070,0.173329
4071,0.159547
4072,0.162921
4073,0.160601
4074,0.169575
4075,0.179426
4076,0.188100
4077,0.202105
4078,0.212646
4079,0.230935
4080,0.243619
4081,0.264165
4082,0.277301
4083,0.536648
4084,0.315348
4085,0.457668
4086,0.211572
4087,0.192699
4088,0.181079
4089,0.199553
4090,0.208000
4091,0.232147
4092,0.237438
4093,0.280507
4094,0.283420
4095,0.329127
4096,0.347152
4097,0.179474
4098,0.179476
4099,0.183653
4100,0.187172
4101,0.258491
4102,0.217700
4103,0.233089
4104,0.203062
4105,0.254700
4106,0.333234
4107,0.300162
4108,0.343066
4109,0.349029
4110,0.330322
4111,0.346201
4112,0.337105
4113,0.323980
4114,0.313176
4115,0.311010
4116,0.324164
4117,0.343440
4118,0.361415
4119,0.339345
4120,0.347446
4121,0.383952
4122,0.424426
4123,0.331944
4124,0.246482
4125,0.388682
4126,0.313512
4127,0.481461
4128,0.404320
4129,0.286463
4130,0.275972
4131,0.294405
4132,0.284049
4133,0.305355
4134,0.295422
4135,0.320579
4136,0.309735
4137,0.757614
4138,0.352908
4139,0.205436
4140,0.184529
4141,0.219981
4142,0.250299
4143,0.263003
4144,0.304888
4145,0.350764
4146,0.370020
4147,0.397172
4148,0.422919
4149,0.451719
4150,0.479518
4151,0.508182
4152,0.542409
4153,0.566081
4154,0.624679
4155,0.606015
4156,0.613104
4157,0.499292
4158,0.576859
4159,0.607771
4160,0.444271
4161,0.643577
4162,0.639158
4163,0.686189
4164,0.703161
4165,0.736850
4166,0.747102
4167,0.778832
4168,0.793226
4169,0.838955
4170,0.892419
4171,0.401612
4172,0.409626
4173,0.448369
4174,0.866340
4175,0.896490
4176,0.604744
4177,0.681311
4178,0.710312
4179,0.786498
4180,0.807733
4181,0.911233
4182,0.308926
4183,0.301232
4184,0.275189
4185,0.293337
4186,0.267904
4187,0.289222
4188,0.265904
4189,0.286618
4190,0.263325
4191,0.354846
4192,0.349727
4193,0.371487
4194,0.375936
4195,0.405450
4196,0.382343
4197,0.379267
4198,0.390972
4199,0.392606
4200,0.404771
4201,0.400569
4202,0.318502
4203,0.315582
4204,0.322336
4205,0.317262
4206,0.317086
4207,0.310567
4208,0.304685
4209,0.307789
4210,0.304634
4211,0.317388
4212,0.308985
4213,0.338374
4214,0.345362
4215,0.370207
4216,0.385889
4217,0.420624
4218,0.448139
4219,0.501068
4220,0.543917
4221,0.616568
4222,0.704346
4223,0.779745
4224,0.411728
4225,0.278075
4226,0.299316
4227,0.313483
4228,0.336294
4229,0.319606
4230,0.322544
4231,0.345509
4232,0.369978
4233,0.374318
4234,0.366978
4235,0.373768
4236,0.367915
4237,0.328444
4238,0.356353
4239,0.368324
4240,0.367885
4241,0.366664
4242,0.364199
4243,0.369503
4244,0.369785
4245,0.378370
4246,0.384584
4247,0.390057
4248,0.387650
4249,0.402841
4250,0.429744
4251,0.421892
4252,0.441874
4253,0.432485
4254,0.455565
4255,0.434899
4256,0.453338
4257,0.436876
4258,0.422694
4259,0.390896
4260,0.435695
4261,0.421005
4262,0.432521
4263,0.426577
4264,0.439527
4265,0.438658
4266,0.443818
4267,0.449989
4268,0.434482
4269,0.451932
4270,0.376133
4271,0.469199
4272,0.468929
4273,0.400414
4274,0.377705
4275,0.402402
4276,0.213503
4277,0.231735
4278,0.237441
4279,0.265106
4280,0.229978
4281,0.256423
4282,0.243996
4283,0.273033
4284,0.249891
4285,0.278886
4286,0.246474
4287,0.264379
4288,0.192291
4289,0.234735
4290,0.202253
4291,0.230969
4292,0.222362
4293,0.236170
4294,0.228104
4295,0.235924
4296,0.249802
4297,0.253304
4298,0.294898
4299,0.297588
4300,0.267687
4301,0.263474
4302,0.300932
4303,0.267982
4304,0.285444
4305,0.323411
4306,0.338662
4307,0.337871
4308,0.346680
4309,0.336395
4310,0.278273
4311,0.278952
4312,0.387336
4313,0.465005
4314,0.485694
4315,0.580149
4316,0.510960
4317,0.696611
4318,0.725127
4319,0.613457
4320,0.378578
4321,0.390322
4322,0.619832
4323,0.632112
4324,0.468421
4325,0.438412
4326,0.350676
4327,0.372326
4328,0.388072
4329,0.442154
4330,0.450123
4331,0.507305
4332,0.507929
4333,0.562468
4334,0.574187
4335,0.647849
4336,0.834202
4337,0.943520
4338,0.946308
4339,1.046219
4340,1.038747
4341,1.134426
4342,1.110348
4343,1.007269
4344,1.045575
4345,1.112196
4346,1.058127
4347,1.052461
4348,0.983802
4349,0.979832
4350,0.928649
4351,0.864734
4352,0.843089
4353,0.848827
4354,0.800646
4355,0.240765
4356,0.235261
4357,0.240323
4358,0.269374
4359,0.260235
4360,0.307407
4361,0.290481
4362,0.358650
4363,0.694535
4364,0.404951
4365,0.535294
4366,0.481385
4367,0.594997
4368,0.539253
4369,0.638445
4370,0.575133
4371,0.659356
4372,0.584364
4373,0.679190
4374,0.576244
4375,0.677984
4376,0.575618
4377,0.677268
4378,0.582607
4379,0.664362
4380,0.590733
4381,0.677622
4382,0.603973
4383,0.647159
4384,0.588137
4385,0.644453
4386,0.594177
4387,0.607533
4388,0.602974
4389,0.567066
4390,0.501070
4391,0.527176
4392,0.466437
4393,0.485469
4394,0.456501
4395,0.483932
4396,0.462290
4397,0.472600
4398,0.465840
4399,0.470750
4400,0.480727
4401,0.482188
4402,0.508285
4403,0.602515
4404,0.511648
4405,0.533837
4406,0.441650
4407,0.491661
4408,0.422338
4409,0.514214
4410,0.473291
4411,0.403874
4412,0.418567
4413,0.431853
4414,0.371889
4415,0.407874
4416,0.463374
4417,0.456027
4418,0.492253
4419,0.507534
4420,0.532912
4421,0.522989
4422,0.512383
4423,0.422400
4424,0.422014
4425,0.375171
4426,0.393755
4427,0.283468
4428,0.312229
4429,0.343816
4430,0.397730
4431,0.458316
4432,0.527356
4433,0.567459
4434,0.605205
4435,0.404684
4436,0.307882
4437,0.333090
4438,0.198055
4439,0.263614
4440,0.165726
4441,0.357618
4442,0.185589
4443,0.462003
4444,0.476181
4445,0.392566
4446,0.430534
4447,0.527676
4448,0.450576
4449,0.494624
4450,0.560059
4451,0.585282
4452,0.637049
4453,0.583692
4454,0.578771
4455,0.421412
4456,0.503319
4457,0.473566
4458,0.452143
4459,0.432622
4460,0.490747
4461,0.542535
4462,0.467430
4463,0.412599
4464,0.418146
4465,0.452603
4466,0.418088
4467,0.348214
4468,0.391215
4469,0.229087
4470,0.196144
4471,0.174245
4472,0.182465
4473,0.212548
4474,0.227603
4475,0.269325
4476,0.405210
4477,0.295630
4478,0.290888
4479,0.393055
4480,0.274218
4481,0.517124
4482,0.577388
4483,0.555160
4484,0.538328
4485,0.464115
4486,0.442602
4487,0.271181
4488,0.279049
4489,0.288923
4490,0.324217
4491,0.355560
4492,0.397699
4493,0.444096
4494,0.482204
4495,0.327076
4496,0.626130
4497,0.374583
4498,0.489390
4499,0.514901
4500,0.585577
4501,0.623961
4502,0.696302
4503,0.752545
4504,0.836222
4505,0.651639
4506,0.690812
4507,0.717064
4508,0.699805
4509,0.836451
4510,0.422622
4511,0.424251
4512,0.378310
4513,0.409152
4514,0.466422
4515,0.492609
4516,0.535274
4517,0.489592
4518,0.476835
4519,0.423446
4520,0.395100
4521,0.306996
4522,0.275738
4523,0.402098
4524,0.481484
4525,0.750583
4526,0.890134
4527,0.496536
4528,0.550943
4529,0.370455
4530,0.385703
4531,0.420725
4532,0.437489
4533,0.434160
4534,0.535565
4535,0.528771
4536,0.559834
4537,0.325331
4538,0.285612
4539,0.312523
4540,0.330595
4541,0.292542
4542,0.307212
4543,0.274360
4544,0.225207
4545,0.226156
4546,0.194763
4547,0.217518
4548,0.163261
4549,0.219674
4550,0.223706
4551,0.211174
4552,0.210533
4553,0.209819
4554,0.217760
4555,0.211478
4556,0.210916
4557,0.219940
4558,0.198050
4559,0.186075
4560,0.218275
4561,0.197778
4562,0.226172
4563,0.215626
4564,0.221561
4565,0.272583
4566,0.248238
4567,0.191331
4568,0.170444
4569,0.196937
4570,0.198758
4571,0.240683
4572,0.250221
4573,0.276827
4574,0.316981
4575,0.374964
4576,0.198202
4577,0.189872
4578,0.183839
4579,0.181487
4580,0.180028
4581,0.181621
4582,0.184476
4583,0.179381
4584,0.181607
4585,0.177586
4586,0.180298
4587,0.176266
4588,0.179767
4589,0.176026
4590,0.179364
4591,0.176024
4592,0.181670
4593,0.177145
4594,0.184214
4595,0.195362
4596,0.198355
4597,0.213652
4598,0.228389
4599,0.228115
4600,0.250776
4601,0.258130
4602,0.302904
4603,0.318775
4604,0.363860
4605,0.389160
4606,0.450466
4607,0.489340
4608,0.577191
4609,0.626778
4610,0.708099
4611,0.736809
4612,0.811250
4613,0.845718
4614,0.200266
4615,0.202677
4616,0.190064
4617,0.195961
4618,0.188343
4619,0.204031
4620,0.201365
4621,0.229234
4622,0.233895
4623,0.275395
4624,0.290999
4625,0.344732
4626,0.369552
4627,0.368968
4628,0.366141
4629,0.379340
4630,0.379936
4631,0.388957
4632,0.381429
4633,0.371922
4634,0.371804
4635,0.359438
4636,0.355180
4637,0.337069
4638,0.336106
4639,0.323005
4640,0.333717
4641,0.321898
4642,0.335817
4643,0.329265
4644,0.340768
4645,0.344759
4646,0.348954
4647,0.360404
4648,0.361890
4649,0.280964
4650,0.309324
4651,0.300527
4652,0.326932
4653,0.333429
4654,0.358132
4655,0.342965
4656,0.370726
4657,0.343102
4658,0.366833
4659,0.326843
4660,0.355421
4661,0.319202
4662,0.337752
4663,0.353350
4664,0.368850
4665,0.333697
4666,0.401238
4667,0.372163
4668,0.375847
4669,0.412419
4670,0.412339
4671,0.455926
4672,0.450978
4673,0.630979
4674,0.490873
4675,0.654493
4676,0.503489
4677,0.681653
4678,0.506583
4679,0.564655
4680,0.512305
4681,0.170287
4682,0.175617
4683,0.169250
4684,0.176145
4685,0.169340
4686,0.180836
4687,0.175842
4688,0.198127
4689,0.195239
4690,0.226651
4691,0.234472
4692,0.279164
4693,0.297451
4694,0.345186
4695,0.374758
4696,0.444236
4697,0.485550
4698,0.546648
4699,0.569112
4700,0.432028
4701,0.460940
4702,0.436891
4703,0.266398
4704,0.278767
4705,0.274332
4706,0.305639
4707,0.300675
4708,0.353162
4709,0.351043
4710,0.420543
4711,0.427188
4712,0.515643
4713,0.530093
4714,0.572808
4715,0.609296
4716,0.582801
4717,0.472756
4718,0.508587
4719,0.510441
4720,0.594304
4721,0.630147
4722,0.504393
4723,0.512156
4724,0.549440
4725,0.707248
4726,0.733174
4727,0.664389
4728,0.735931
4729,0.527301
4730,0.783590
4731,0.627218
4732,0.696390
4733,0.619577
4734,0.574234
4735,0.704021
4736,0.695083
4737,0.206095
4738,0.209445
4739,0.197351
4740,0.204920
4741,0.197910
4742,0.204727
4743,0.198566
4744,0.204672
4745,0.197151
4746,0.201955
4747,0.196943
4748,0.190534
4749,0.196284
4750,0.207616
4751,0.199490
4752,0.211378
4753,0.206495
4754,0.223930
4755,0.224341
4756,0.249681
4757,0.260375
4758,0.295233
4759,0.316097
4760,0.365866
4761,0.402521
4762,0.463401
4763,0.506987
4764,0.575497
4765,0.516218
4766,0.572418
4767,0.552135
4768,0.622666
4769,0.598594
4770,0.680414
4771,0.667151
4772,0.742776
4773,0.786344
4774,0.804201
4775,0.855437
4776,0.821919
4777,0.848508
4778,0.841038
4779,0.854944
4780,0.894273
4781,0.687259
4782,0.571945
4783,0.563089
4784,0.547853
4785,0.537374
4786,0.519164
4787,0.512235
4788,0.491509
4789,0.594574
4790,0.468657
4791,0.584402
4792,0.466483
4793,0.508289
4794,0.500468
4795,0.657607
4796,0.679541
4797,0.793626
4798,0.802905
4799,0.578927
4800,0.593226
4801,0.651106
4802,0.676128
4803,0.734092
4804,0.922490
4805,0.714305
4806,0.639173
4807,0.457355
4808,0.535911
4809,0.523067
4810,0.345813
4811,0.355787
4812,0.186499
4813,0.152622
4814,0.161551
4815,0.147714
4816,0.162566
4817,0.148633
4818,0.165155
4819,0.149498
4820,0.166724
4821,0.151088
4822,0.168934
4823,0.153556
4824,0.172982
4825,0.156986
4826,0.178647
4827,0.162170
4828,0.189159
4829,0.172521
4830,0.205265
4831,0.190184
4832,0.229366
4833,0.212811
4834,0.253804
4835,0.232035
4836,0.289487
4837,0.272291
4838,0.336087
4839,0.326522
4840,0.397207
4841,0.414040
4842,0.480618
4843,0.458539
4844,0.531050
4845,0.511165
4846,0.575794
4847,0.334691
4848,0.361752
4849,0.319951
4850,0.371023
4851,0.351800
4852,0.342213
4853,0.334150
4854,0.365256
4855,0.346189
4856,0.400956
4857,0.410450
4858,0.475971
4859,0.395844
4860,0.467060
4861,0.315805
4862,0.377338
4863,0.382964
4864,0.453792
4865,0.245923
4866,0.222123
4867,0.234951
4868,0.199088
4869,0.164957
4870,0.229565
4871,0.187489
4872,0.263993
4873,0.201735
4874,0.197603
4875,0.243577
4876,0.238660
4877,0.215525
4878,0.193215
4879,0.173247
4880,0.171843
4881,0.172923
4882,0.174023
4883,0.200473
4884,0.192755
4885,0.246002
4886,0.255083
4887,0.238997
4888,0.226095
4889,0.261367
4890,0.270947
4891,0.326588
4892,0.149816
4893,0.401424
4894,0.182126
4895,0.233795
4896,0.245526
4897,0.314561
4898,0.335910
4899,0.414285
4900,0.444538
4901,0.471707
4902,0.505642
4903,0.524160
4904,0.546735
4905,0.485564
4906,0.533256
4907,0.541335
4908,0.594096
4909,0.466328
4910,0.553981
4911,0.591622
4912,0.604157
4913,0.437354
4914,0.445037
4915,0.404094
4916,0.418216
4917,0.366719
4918,0.384738
4919,0.405121
4920,0.390094
4921,0.431040
4922,0.479140
4923,0.538123
4924,0.596569
4925,0.656549
4926,0.648871
4927,0.389463
4928,0.435414
4929,0.486922
4930,0.541007
4931,0.580480
4932,0.659520
4933,0.482339
4934,0.537792
4935,0.526986
4936,0.449745
4937,0.335714
4938,0.366767
4939,0.560295
4940,0.459581
4941,0.563652
4942,0.583517
4943,0.564631
4944,0.577903
4945,0.585212
4946,0.584409
4947,0.603880
4948,0.603996
4949,0.672373
4950,0.684842
4951,0.716092
4952,0.540012
4953,0.268369
4954,0.461044
4955,0.457106
4956,0.495548
4957,0.283554
4958,0.276635
4959,0.414141
4960,0.294892
4961,0.323321
4962,0.318679
4963,0.298723
4964,0.297045
4965,0.259443
4966,0.237842
4967,0.370179
4968,0.366577
4969,0.407924
4970,0.405887
4971,0.371073
4972,0.347811
4973,0.395365
4974,0.406685
4975,0.441974
4976,0.346836
4977,0.318073
4978,0.348366
4979,0.356461
4980,0.359229
4981,0.397998
4982,0.403193
4983,0.443739
4984,0.451829
4985,0.489922
4986,0.497647
4987,0.494201
4988,0.503038
4989,0.535498
4990,0.546185
4991,0.578444
4992,0.590692
4993,0.618628
4994,0.591008
4995,0.607690
4996,0.610570
4997,0.278541
4998,0.244733
4999,0.276395
5000,0.455680
5001,0.608988
5002,0.388330
5003,0.530286
5004,0.316714
5005,0.320972
5006,0.320267
5007,0.324078
5008,0.324669
5009,0.326782
5010,0.327421
5011,0.326212
5012,0.320044
5013,0.306674
5014,0.305285
5015,0.288884
5016,0.283999
5017,0.276047
5018,0.265198
5019,0.258466
5020,0.254156
5021,0.246970
5022,0.257111
5023,0.241463
5024,0.276446
5025,0.277477
5026,0.313334
5027,0.320310
5028,0.456575
5029,0.392733
5030,0.493766
5031,0.511481
5032,0.456035
5033,0.473114
5034,0.538396
5035,0.593472
5036,0.529235
5037,0.570099
5038,0.638775
5039,0.651044
5040,0.641305
5041,0.632109
5042,0.590581
5043,0.576775
5044,0.545244
5045,0.538790
5046,0.515190
5047,0.507505
5048,0.483839
5049,0.266239
5050,0.467184
5051,0.466684
5052,0.462438
5053,0.411906
5054,0.473012
5055,0.482897
5056,0.502826
5057,0.230074
5058,0.404646
5059,0.445345
5060,0.464830
5061,0.419745
5062,0.632667
5063,0.663483
5064,0.674352
5065,0.702607
5066,0.711064
5067,0.259339
5068,0.250933
5069,0.261066
5070,0.254139
5071,0.257363
5072,0.249341
5073,0.245717
5074,0.238064
5075,0.231949
5076,0.231361
5077,0.229585
5078,0.242541
5079,0.220491
5080,0.283417
5081,0.317799
5082,0.255632
5083,0.257578
5084,0.277680
5085,0.289543
5086,0.288124
5087,0.295577
5088,0.296904
5089,0.315553
5090,0.254240
5091,0.215246
5092,0.227393
5093,0.213356
5094,0.239724
5095,0.256927
5096,0.244923
5097,0.256318
5098,0.279453
5099,0.227836
5100,0.247860
5101,0.234290
5102,0.222313
5103,0.200763
5104,0.206920
5105,0.208909
5106,0.204468
5107,0.190685
5108,0.185050
5109,0.186821
5110,0.193047
5111,0.211974
5112,0.231444
5113,0.228506
5114,0.219629
5115,0.231570
5116,0.231225
5117,0.248656
5118,0.258910
5119,0.283887
5120,0.301912
5121,0.276995
5122,0.267813
5123,0.300999
5124,0.327741
5125,0.327743
5126,0.275337
5127,0.538068
5128,0.287831
5129,0.596252
5130,0.594157
5131,0.569799
5132,0.564341
5133,0.547499
5134,0.504577
5135,0.486433
