sample_id,ade_m
3528,9.963021
3529,9.277620
3530,9.963414
3531,9.256769
3532,9.957113
3533,9.241233
3534,9.970051
3535,9.242443
3536,9.984229
3537,9.256873
3538,10.006648
3539,9.279894
3540,10.038439
3541,9.304603
3542,10.074439
3543,9.317080
3544,10.078473
3545,9.306741
3546,10.058050
3547,9.274134
3548,10.021696
3549,9.241225
3550,9.992635
3551,9.226768
3552,9.977776
3553,9.224531
3554,9.976733
3555,9.235472
3556,9.981509
3557,9.263896
3558,10.034955
3559,9.299328
3560,10.101356
3561,9.345146
3562,10.168690
3563,9.400245
3564,10.229995
3565,9.460318
3566,10.289317
3567,9.519685
3568,10.354411
3569,9.582004
3570,10.424756
3571,9.654613
3572,10.499161
3573,9.732813
3574,10.569327
3575,9.826275
3576,10.643448
3577,9.927835
3578,10.726284
3579,10.044377
3580,10.827621
3581,10.163066
3582,10.938303
3583,10.298310
3584,11.058053
3585,10.436943
3586,11.175191
3587,10.586904
3588,11.303285
3589,10.748691
3590,11.440711
3591,10.926181
3592,11.590812
3593,11.114224
3594,11.760531
3595,11.328036
3596,11.945111
3597,11.557092
3598,12.157368
3599,11.796514
3600,12.368032
3601,12.032585
3602,12.566093
3603,12.262840
3604,12.750292
3605,12.466590
3606,12.909109
3607,12.649469
3608,13.036172
3609,12.804190
3610,13.123241
3611,12.931873
3612,13.190205
3613,13.030703
3614,13.222819
3615,13.099090
3616,13.224356
3617,13.141834
3618,13.215184
3619,13.177957
3620,13.215351
3621,13.227448
3622,13.223377
3623,13.276240
3624,13.215937
3625,13.321200
3626,13.202238
3627,13.362254
3628,13.185114
3629,13.394436
3630,13.172880
3631,13.421833
3632,13.161092
3633,13.444473
3634,13.140203
3635,13.462279
3636,13.107412
3637,13.447866
3638,13.029799
3639,13.411182
3640,12.974943
3641,13.418795
3642,12.963841
3643,13.205043
3644,12.909245
3645,12.897028
3646,12.776138
3647,12.675340
3648,12.611979
3649,12.464330
3650,12.417977
3651,12.271936
3652,12.182046
3653,12.110967
3654,11.949743
3655,11.930441
3656,11.750951
3657,11.682202
3658,11.487988
3659,11.459530
3660,11.307811
3661,11.350274
3662,11.141521
3663,11.167793
3664,10.879175
3665,10.865026
3666,10.560487
3667,10.557350
3668,10.235061
3669,10.263496
3670,9.937148
3671,10.015495
3672,9.681622
3673,9.852948
3674,9.532248
3675,9.795726
3676,9.492261
3677,9.856012
3678,9.568023
3679,10.057590
3680,9.802999
3681,10.283744
3682,10.203667
3683,10.427893
3684,10.727794
3685,10.691977
3686,11.200477
3687,11.048729
3688,11.541769
3689,11.431096
3690,11.920769
3691,11.791764
3692,12.070370
3693,12.123968
3694,12.223812
3695,12.431830
3696,12.445606
3697,12.773922
3698,12.729652
3699,13.125088
3700,13.061255
3701,13.540790
3702,13.357533
3703,13.997738
3704,13.665388
3705,14.470182
3706,14.019471
3707,14.949099
3708,14.509632
3709,15.434744
3710,15.119691
3711,15.905488
3712,15.609913
3713,16.378912
3714,16.017830
3715,16.824289
3716,16.400656
3717,17.251245
3718,16.760891
3719,17.689182
3720,17.109108
3721,18.140219
3722,17.444334
3723,18.578318
3724,17.764662
3725,18.992479
3726,18.066517
3727,19.386324
3728,18.368490
3729,19.762295
3730,18.664719
3731,20.117559
3732,18.959435
3733,20.456219
3734,19.258194
3735,20.766136
3736,19.552584
3737,21.038198
3738,19.809111
3739,21.284555
3740,20.061512
3741,21.489132
3742,20.295603
3743,21.662001
3744,20.513260
3745,21.797750
3746,20.730543
3747,21.893353
3748,20.938202
3749,21.957012
3750,21.116072
3751,21.983265
3752,21.274733
3753,21.969780
3754,21.402706
3755,21.914141
3756,21.488823
3757,21.806414
3758,21.534613
3759,21.663994
3760,21.585962
3761,21.550285
3762,21.573448
3763,21.492144
3764,21.509556
3765,21.425358
3766,21.467104
3767,21.393450
3768,21.465378
3769,21.396395
3770,21.496901
3771,21.424124
3772,21.542078
3773,21.463348
3774,21.588425
3775,21.492800
3776,21.621195
3777,21.491085
3778,21.594294
3779,21.426968
3780,21.508869
3781,21.312372
3782,21.387133
3783,21.178736
3784,21.251694
3785,21.035191
3786,20.656063
3787,20.898624
3788,20.046486
3789,20.759119
3790,19.461349
3791,20.558918
3792,18.894127
3793,20.049484
3794,18.361393
3795,19.571968
3796,17.859606
3797,19.130314
3798,17.446335
3799,18.886581
3800,17.510357
3801,18.919308
3802,17.464180
3803,18.707155
3804,17.186716
3805,18.402903
3806,16.848993
3807,18.075306
3808,16.473995
3809,17.694328
3810,16.053015
3811,17.265356
3812,15.619046
3813,16.794127
3814,15.160007
3815,16.295835
3816,14.681523
3817,15.767532
3818,14.175561
3819,15.213398
3820,13.645850
3821,14.686922
3822,13.150483
3823,14.205795
3824,12.682824
3825,13.714301
3826,12.193863
3827,13.256662
3828,11.799142
3829,12.926561
3830,11.447140
3831,12.542829
3832,11.040215
3833,12.112133
3834,10.621164
3835,11.678794
3836,10.204454
3837,11.234575
3838,9.781946
3839,10.788270
3840,9.355289
3841,10.348329
3842,8.931326
3843,9.907284
3844,8.514769
3845,9.473579
3846,8.109733
3847,9.039938
3848,7.702696
3849,8.600380
3850,7.279650
3851,8.139256
3852,6.836345
3853,7.661149
3854,6.368421
3855,7.159814
3856,5.895164
3857,6.656075
3858,5.429790
3859,6.155038
3860,4.974389
3861,5.664141
3862,4.549043
3863,5.205008
3864,4.186075
3865,4.811019
3866,3.927922
3867,4.507704
3868,3.790529
3869,4.306849
3870,3.787823
3871,4.205119
3872,3.924071
3873,4.225355
3874,4.190180
3875,4.362883
3876,4.551446
3877,4.619396
3878,4.990239
3879,4.959571
3880,5.419552
3881,5.279191
3882,5.729759
3883,5.735465
3884,5.759343
3885,5.714750
3886,5.801922
3887,5.623699
3888,5.648410
3889,5.591271
3890,5.529788
3891,5.597107
3892,5.453459
3893,5.646254
3894,5.431981
3895,5.729448
3896,5.466813
3897,5.850739
3898,5.555922
3899,6.016371
3900,5.699687
3901,6.203979
3902,5.886079
3903,6.415645
3904,6.099848
3905,6.638294
3906,6.327723
3907,6.864334
3908,6.559011
3909,7.097486
3910,6.813774
3911,7.361247
3912,7.092797
3913,7.661682
3914,7.414424
3915,8.004610
3916,7.777604
3917,8.381533
3918,8.167572
3919,8.779434
3920,8.563056
3921,9.175009
3922,8.946836
3923,9.555942
3924,9.300404
3925,9.908746
3926,9.612207
3927,10.225965
3928,9.888300
3929,10.235515
3930,10.120347
3931,9.915561
3932,9.927047
3933,9.590830
3934,9.598341
3935,9.294544
3936,9.296225
3937,9.036763
3938,9.041236
3939,8.831604
3940,8.846683
3941,8.694928
3942,8.725393
3943,8.646640
3944,8.685590
3945,8.659930
3946,8.692484
3947,8.685338
3948,8.704080
3949,8.689411
3950,8.690240
3951,8.664339
3952,8.660757
3953,8.643558
3954,8.651879
3955,8.651293
3956,8.689641
3957,8.727096
3958,8.799490
3959,8.933561
3960,9.120806
3961,9.445492
3962,9.702532
3963,10.088764
3964,10.307986
3965,10.610283
3966,10.758142
3967,10.984488
3968,11.100626
3969,11.307117
3970,11.413691
3971,11.556985
3972,11.580036
3973,11.602239
3974,11.591473
3975,11.607032
3976,11.609260
3977,11.650684
3978,11.636768
3979,11.641625
3980,11.592159
3981,11.542963
3982,11.470150
3983,11.380189
3984,11.303440
3985,11.174850
3986,11.091908
3987,10.913699
3988,10.850672
3989,10.640804
3990,10.616718
3991,10.387033
3992,10.416122
3993,10.164392
3994,10.252843
3995,10.002501
3996,10.156913
3997,9.904309
3998,10.133109
3999,9.887031
4000,10.153056
4001,9.896431
4002,10.182837
4003,9.892611
4004,10.195554
4005,13.496905
4006,13.552104
4007,13.215005
4008,13.376708
4009,13.098221
4010,13.273620
4011,13.051222
4012,13.267092
4013,13.128272
4014,13.386740
4015,13.300148
4016,13.585628
4017,13.547063
4018,13.835856
4019,13.868751
4020,14.098167
4021,14.093837
4022,14.106573
4023,14.048694
4024,13.968924
4025,13.951083
4026,13.863216
4027,13.875621
4028,13.754543
4029,13.759308
4030,13.612313
4031,13.612870
4032,13.450474
4033,13.514851
4034,13.399761
4035,13.521551
4036,13.422374
4037,13.568236
4038,13.442876
4039,13.616263
4040,13.464278
4041,13.649248
4042,13.468227
4043,13.673569
4044,13.462225
4045,13.689563
4046,13.439276
4047,13.689265
4048,13.394717
4049,12.167182
4050,12.867111
4051,12.920582
4052,13.384833
4053,13.034209
4054,13.332725
4055,12.938725
4056,13.138221
4057,12.831804
4058,12.897823
4059,12.709594
4060,12.640328
4061,12.570808
4062,12.365668
4063,12.397616
4064,12.068680
4065,12.085758
4066,11.753504
4067,11.751281
4068,11.414518
4069,11.394383
4070,11.053119
4071,11.020398
4072,10.670680
4073,10.623533
4074,10.259970
4075,10.203921
4076,9.826398
4077,9.766682
4078,9.370484
4079,9.306496
4080,8.891990
4081,8.833464
4082,8.391994
4083,8.294945
4084,7.832859
4085,7.732173
4086,7.337555
4087,7.271599
4088,6.936131
4089,6.827034
4090,6.560685
4091,6.405481
4092,6.208994
4093,6.027911
4094,5.881823
4095,5.696432
4096,5.543093
4097,5.358088
4098,5.196747
4099,5.037791
4100,4.867125
4101,4.728966
4102,4.536798
4103,4.411661
4104,4.202783
4105,4.090456
4106,3.871317
4107,3.764401
4108,3.532471
4109,3.414690
4110,3.157750
4111,3.091059
4112,2.773438
4113,2.823575
4114,2.419150
4115,2.653458
4116,2.092282
4117,2.532054
4118,1.928897
4119,2.472478
4120,1.863932
4121,2.493413
4122,1.899494
4123,2.642194
4124,2.068019
4125,2.909448
4126,2.358311
4127,3.266078
4128,2.709729
4129,3.636361
4130,3.070811
4131,3.988682
4132,3.440580
4133,4.286143
4134,3.744179
4135,4.530061
4136,4.012486
4137,4.747285
4138,4.268348
4139,4.924527
4140,4.495664
4141,5.100803
4142,4.737741
4143,5.295571
4144,4.979761
4145,5.514882
4146,5.254991
4147,5.801987
4148,5.602841
4149,6.128037
4150,5.964451
4151,6.439601
4152,6.302636
4153,6.745676
4154,6.640332
4155,7.068103
4156,7.001256
4157,7.405257
4158,7.382234
4159,7.760015
4160,7.791407
4161,8.134101
4162,8.221076
4163,8.234984
4164,8.664737
4165,8.027118
4166,8.515338
4167,7.825238
4168,8.370239
4169,7.661925
4170,8.229247
4171,7.529033
4172,8.101830
4173,7.437553
4174,8.004520
4175,7.382687
4176,7.952189
4177,7.367700
4178,7.951213
4179,7.377610
4180,7.943787
4181,7.402415
4182,7.970511
4183,7.498777
4184,8.063683
4185,7.657068
4186,8.202805
4187,7.867429
4188,8.382202
4189,8.109978
4190,8.582498
4191,8.372095
4192,8.794575
4193,8.651518
4194,9.013740
4195,8.924103
4196,9.227629
4197,9.187737
4198,9.427674
4199,9.424656
4200,9.600971
4201,9.622595
4202,9.740691
4203,9.803811
4204,9.862439
4205,9.516089
4206,9.515512
4207,8.990087
4208,8.998093
4209,8.489367
4210,8.493291
4211,8.008609
4212,8.017022
4213,7.447390
4214,7.563115
4215,6.792496
4216,7.150118
4217,6.170591
4218,6.692969
4219,5.690954
4220,6.321938
4221,5.556369
4222,6.227661
4223,5.568421
4224,6.163601
4225,5.574472
4226,6.078051
4227,5.566338
4228,5.921480
4229,5.306767
4230,5.455380
4231,4.841733
4232,4.909635
4233,4.467322
4234,4.503089
4235,4.325326
4236,4.349041
4237,4.486371
4238,4.508700
4239,4.810887
4240,4.791886
4241,5.157376
4242,5.080864
4243,5.495074
4244,5.379717
4245,5.851960
4246,5.709430
4247,6.231793
4248,6.077698
4249,6.632664
4250,6.466540
4251,7.045600
4252,6.873287
4253,7.469263
4254,7.289553
4255,7.896883
4256,7.721882
4257,8.346210
4258,8.169726
4259,8.248438
4260,8.574944
4261,7.821167
4262,8.141235
4263,7.407772
4264,7.718310
4265,7.009701
4266,7.317693
4267,6.623815
4268,6.930607
4269,6.251823
4270,6.561142
4271,5.883204
4272,6.186785
4273,5.506639
4274,5.772921
4275,5.096167
4276,5.360380
4277,4.713873
4278,4.982493
4279,4.373483
4280,4.643066
4281,4.032022
4282,4.309539
4283,3.704664
4284,4.001512
4285,3.410177
4286,3.728291
4287,3.164476
4288,3.495279
4289,2.957797
4290,3.293135
4291,2.776424
4292,3.129754
4293,2.568306
4294,3.009949
4295,2.407342
4296,2.933187
4297,2.309121
4298,2.918741
4299,2.299729
4300,2.985943
4301,2.396443
4302,3.143673
4303,2.603511
4304,3.357198
4305,2.784534
4306,3.495331
4307,2.914113
4308,3.637858
4309,3.142901
4310,3.892664
4311,3.478436
4312,4.240217
4313,3.878248
4314,4.639841
4315,4.317148
4316,5.065271
4317,4.790109
4318,5.521742
4319,5.303553
4320,6.001533
4321,5.849104
4322,6.523102
4323,6.429922
4324,7.074124
4325,7.038167
4326,7.659783
4327,7.683337
4328,8.272055
4329,8.315529
4330,8.914060
4331,8.978748
4332,9.581320
4333,9.667967
4334,9.850253
4335,10.331011
4336,9.662517
4337,10.024199
4338,9.365911
4339,9.845388
4340,9.152349
4341,9.683234
4342,8.955077
4343,9.517891
4344,8.785930
4345,9.391925
4346,8.665495
4347,9.316917
4348,8.586145
4349,9.264649
4350,8.537694
4351,9.240101
4352,8.518085
4353,9.237069
4354,8.528729
4355,9.271276
4356,8.575473
4357,9.362989
4358,8.653286
4359,9.475892
4360,8.749000
4361,9.598259
4362,8.866184
4363,9.722701
4364,8.990671
4365,9.855009
4366,9.125057
4367,9.998410
4368,9.274008
4369,10.152576
4370,9.442469
4371,10.319552
4372,9.632964
4373,10.494905
4374,9.842262
4375,10.682571
4376,10.071038
4377,10.539895
4378,10.315071
4379,10.301629
4380,10.575646
4381,10.045358
4382,10.578026
4383,9.770669
4384,10.315540
4385,9.491263
4386,10.048324
4387,9.202891
4388,9.778684
4389,8.910698
4390,9.524293
4391,8.641270
4392,9.293376
4393,8.391096
4394,9.098697
4395,8.185892
4396,8.957715
4397,8.152369
4398,9.046663
4399,8.409739
4400,9.365249
4401,8.661459
4402,9.535533
4403,8.679337
4404,9.556660
4405,8.640221
4406,9.563917
4407,8.613021
4408,9.644426
4409,8.799482
4410,9.941703
4411,9.276990
4412,10.441032
4413,9.864239
4414,10.993097
4415,10.449292
4416,11.491672
4417,10.829618
4418,11.765410
4419,10.987513
4420,11.743810
4421,11.257370
4422,11.772722
4423,11.803313
4424,11.523499
4425,11.457002
4426,11.216361
4427,11.298774
4428,11.183030
4429,11.470940
4430,11.477456
4431,11.799599
4432,11.816973
4433,12.043961
4434,12.060760
4435,12.223879
4436,12.272009
4437,12.421100
4438,12.515629
4439,12.647564
4440,12.666114
4441,12.876573
4442,12.573792
4443,12.817245
4444,12.458386
4445,12.700179
4446,12.332995
4447,12.550233
4448,12.202369
4449,12.375637
4450,12.036399
4451,12.180423
4452,11.831275
4453,11.964183
4454,11.597077
4455,11.719499
4456,11.337191
4457,11.447874
4458,11.056627
4459,11.164478
4460,10.806346
4461,10.956859
4462,10.692243
4463,10.920082
4464,10.766328
4465,11.027377
4466,10.944407
4467,11.184346
4468,11.157626
4469,11.390601
4470,11.423664
4471,11.642467
4472,11.661727
4473,11.653235
4474,11.536026
4475,11.330842
4476,11.157215
4477,10.894527
4478,10.724304
4479,10.447026
4480,10.257866
4481,9.942321
4482,9.737927
4483,9.372563
4484,9.159270
4485,8.767001
4486,8.555118
4487,8.168676
4488,7.976651
4489,7.617594
4490,7.454740
4491,7.104799
4492,7.010437
4493,6.699914
4494,6.735675
4495,6.450118
4496,6.593245
4497,6.279110
4498,6.497159
4499,6.128110
4500,6.422148
4501,6.007697
4502,6.350355
4503,5.904225
4504,6.269650
4505,5.795751
4506,6.176051
4507,5.684014
4508,6.082257
4509,5.605635
4510,6.030565
4511,5.570354
4512,6.039070
4513,5.555177
4514,6.120154
4515,5.556185
4516,5.612604
4517,5.609356
4518,5.141152
4519,5.381929
4520,4.687300
4521,4.958594
4522,4.266840
4523,4.605719
4524,3.888795
4525,4.299190
4526,3.567071
4527,4.033529
4528,3.315254
4529,3.829177
4530,3.139003
4531,3.676023
4532,3.058801
4533,3.552579
4534,3.070228
4535,3.542755
4536,3.219877
4537,3.693624
4538,3.498302
4539,3.921333
4540,3.824245
4541,4.198059
4542,4.180876
4543,4.501002
4544,4.566860
4545,4.828130
4546,4.979571
4547,5.166531
4548,5.410006
4549,5.527457
4550,5.870640
4551,5.920655
4552,6.371821
4553,6.345526
4554,6.880528
4555,6.753202
4556,7.352783
4557,7.126119
4558,7.784409
4559,7.495411
4560,8.201744
4561,7.868599
4562,8.570498
4563,8.222725
4564,8.918425
4565,8.579436
4566,9.265662
4567,8.951521
4568,9.610448
4569,9.323558
4570,9.958138
4571,9.692660
4572,10.305181
4573,10.058831
4574,10.645441
4575,10.427680
4576,11.023060
4577,10.852296
4578,11.433132
4579,11.289073
4580,11.843854
4581,11.720171
4582,12.238373
4583,12.029755
4584,12.628107
4585,12.075287
4586,12.944483
4587,12.116718
4588,12.966995
4589,12.132167
4590,12.966496
4591,12.130519
4592,12.948340
4593,12.117288
4594,12.909966
4595,12.086028
4596,12.864466
4597,12.043484
4598,12.804586
4599,11.987658
4600,12.741948
4601,11.930978
4602,12.669944
4603,11.880048
4604,12.604355
4605,11.838348
4606,12.545747
4607,11.815753
4608,12.497829
4609,11.810281
4610,12.462338
4611,11.829070
4612,12.438590
4613,11.305107
4614,11.826612
4615,10.580009
4616,11.132609
4617,9.854295
4618,10.421564
4619,9.148042
4620,9.693724
4621,8.431353
4622,8.942485
4623,7.701729
4624,8.165689
4625,6.953336
4626,7.360385
4627,6.201564
4628,6.557175
4629,5.500442
4630,5.805249
4631,4.837412
4632,5.053061
4633,4.303595
4634,4.628730
4635,4.300763
4636,4.545063
4637,4.149405
4638,4.077961
4639,3.655654
4640,3.445540
4641,3.324648
4642,3.022401
4643,2.639251
4644,2.815673
4645,1.893957
4646,2.442669
4647,1.314276
4648,1.837056
4649,0.887527
4650,1.261037
4651,0.772230
4652,0.835613
4653,1.029481
4654,0.776002
4655,1.537079
4656,1.050597
4657,2.121698
4658,1.536577
4659,2.711861
4660,2.071848
4661,3.257881
4662,2.606314
4663,3.864732
4664,3.271515
4665,4.474360
4666,3.842837
4667,4.983932
4668,4.324380
4669,5.493196
4670,4.858685
4671,6.023089
4672,5.425411
4673,6.558663
4674,5.976652
4675,7.071937
4676,6.505380
4677,7.557345
4678,7.018701
4679,8.015463
4680,7.520443
4681,8.485634
4682,8.026019
4683,8.311152
4684,8.192210
4685,8.404650
4686,8.105908
4687,8.115894
4688,7.810940
4689,7.800347
4690,7.521987
4691,7.492986
4692,7.262234
4693,7.225040
4694,7.064324
4695,7.025565
4696,6.941110
4697,6.878581
4698,6.875559
4699,6.785564
4700,6.872996
4701,6.745179
4702,6.917393
4703,6.755672
4704,7.011821
4705,6.820712
4706,7.147408
4707,6.922200
4708,7.283222
4709,7.015616
4710,7.396648
4711,7.099384
4712,7.531796
4713,7.252496
4714,7.738496
4715,7.466678
4716,7.991822
4717,7.709534
4718,8.246143
4719,7.951296
4720,8.480084
4721,8.178580
4722,8.700375
4723,8.395512
4724,8.917548
4725,8.615466
4726,9.125675
4727,8.826409
4728,9.334472
4729,9.037066
4730,9.532267
4731,9.247492
4732,9.736109
4733,9.449837
4734,9.934793
4735,9.652031
4736,10.119641
4737,9.849338
4738,10.304166
4739,10.043408
4740,10.474723
4741,10.237724
4742,10.639959
4743,10.419947
4744,10.803559
4745,10.609366
4746,10.965450
4747,10.789972
4748,11.122752
4749,10.967378
4750,11.272755
4751,11.140194
4752,11.416145
4753,11.303596
4754,11.551702
4755,11.461594
4756,11.679913
4757,11.614379
4758,11.801366
4759,11.760952
4760,11.914169
4761,11.905204
4762,12.014647
4763,12.036237
4764,12.107482
4765,12.153427
4766,12.196917
4767,12.278225
4768,12.305982
4769,12.426118
4770,12.441361
4771,12.595675
4772,12.598777
4773,12.773948
4774,12.763581
4775,12.966301
4776,12.935952
4777,13.159121
4778,13.107946
4779,13.353703
4780,13.288796
4781,13.552215
4782,13.476018
4783,13.756912
4784,13.671025
4785,13.897439
4786,13.853343
4787,13.840895
4788,14.017001
4789,13.793928
4790,14.149113
4791,13.752119
4792,14.265752
4793,13.702920
4794,14.304356
4795,13.646260
4796,14.220834
4797,13.578582
4798,14.125123
4799,13.495860
4800,14.006907
4801,13.413308
4802,13.884918
4803,13.334866
4804,13.758064
4805,13.250828
4806,3.128605
4807,3.441034
4808,2.990344
4809,3.421765
4810,3.009711
4811,3.513138
4812,3.100222
4813,3.626333
4814,3.190177
4815,3.711781
4816,3.248310
4817,3.763012
4818,3.282860
4819,3.792625
4820,3.303199
4821,3.822989
4822,3.329507
4823,3.856684
4824,3.366285
4825,3.892164
4826,3.405762
4827,3.936350
4828,3.457832
4829,3.990649
4830,3.515955
4831,4.060378
4832,3.586147
4833,4.141037
4834,3.657834
4835,4.215523
4836,3.739087
4837,4.288872
4838,3.829792
4839,4.356298
4840,3.925160
4841,4.420308
4842,4.029212
4843,4.491229
4844,4.138669
4845,4.564281
4846,4.253278
4847,4.640213
4848,4.367951
4849,4.765501
4850,5.031113
4851,4.591172
4852,5.308528
4853,5.248163
4854,5.822841
4855,5.773398
4856,6.084756
4857,5.947583
4858,6.157089
4859,6.049063
4860,6.239721
4861,6.192535
4862,6.384935
4863,6.390709
4864,6.563715
4865,6.611248
4866,6.742314
4867,6.811824
4868,6.900148
4869,6.994410
4870,7.047246
4871,7.167414
4872,7.185641
4873,7.334469
4874,7.316098
4875,7.505270
4876,7.451695
4877,7.666862
4878,7.580480
4879,7.834438
4880,7.701968
4881,7.991309
4882,7.825634
4883,8.142219
4884,7.934917
4885,8.288508
4886,8.040497
4887,8.434153
4888,8.148187
4889,8.559906
4890,8.250369
4891,8.669058
4892,8.339536
4893,8.777381
4894,8.414413
4895,8.878111
4896,8.477123
4897,8.979901
4898,8.537216
4899,9.073858
4900,8.590894
4901,9.158051
4902,8.638358
4903,9.251684
4904,8.677121
4905,9.315237
4906,8.719179
4907,9.375660
4908,8.754286
4909,9.421737
4910,8.767450
4911,9.456714
4912,8.767621
4913,9.493911
4914,8.763137
4915,9.509919
4916,8.754847
4917,9.526103
4918,8.723340
4919,9.529503
4920,8.668674
4921,9.563296
4922,8.660709
4923,9.673834
4924,8.776210
4925,9.912934
4926,9.052060
4927,10.265648
4928,9.419130
4929,10.639716
4930,9.756148
4931,10.955254
4932,10.034571
4933,11.235336
4934,10.309612
4935,11.534512
4936,10.616560
4937,11.866966
4938,10.944644
4939,12.207605
4940,11.283917
4941,12.552238
4942,11.618217
4943,12.891132
4944,11.953861
4945,13.235531
4946,12.293609
4947,13.537142
4948,12.619677
4949,13.503997
4950,12.903545
4951,13.443944
4952,13.132359
4953,13.375658
4954,13.387147
4955,13.333183
4956,13.434455
4957,13.306816
4958,13.384645
4959,13.274910
4960,13.325860
4961,13.237247
4962,13.282837
4963,13.227034
4964,13.263522
4965,13.234073
4966,13.247806
4967,13.233473
4968,13.214787
4969,13.220936
4970,13.180205
4971,13.216094
4972,13.161439
4973,13.224551
4974,13.144853
4975,13.228858
4976,13.122124
4977,13.232882
4978,13.095374
4979,13.225210
4980,13.058556
4981,13.208161
4982,13.014129
4983,13.187309
4984,12.963690
4985,13.157070
4986,12.906931
4987,13.119825
4988,12.847208
4989,13.081569
4990,12.785584
4991,13.040737
4992,12.722889
4993,13.002217
4994,12.664908
4995,12.968258
4996,12.610126
4997,12.936565
4998,12.558665
4999,12.752569
5000,12.516723
5001,12.544894
5002,12.482451
5003,12.342387
5004,12.445134
5005,12.142586
5006,12.235544
5007,11.948003
5008,12.032575
5009,11.754211
5010,11.833241
5011,11.570951
5012,11.641269
5013,11.392782
5014,11.458331
5015,11.219995
5016,11.284802
5017,11.067586
5018,11.131861
5019,11.003276
5020,11.110539
5021,11.099586
5022,11.221117
5023,11.312128
5024,11.406810
5025,11.620661
5026,11.696001
5027,12.015244
5028,12.091905
5029,12.482537
5030,12.585930
5031,13.035132
5032,13.159994
5033,13.671037
5034,13.836156
5035,14.401696
5036,14.573525
5037,15.033481
5038,14.856022
5039,15.160899
5040,14.874442
5041,15.181968
5042,14.895406
5043,15.194291
5044,14.875926
5045,15.155856
5046,14.803965
5047,15.080932
5048,14.710954
5049,14.979096
5050,14.579668
5051,14.832052
5052,14.413486
5053,14.627546
5054,14.201208
5055,14.386370
5056,13.945308
5057,14.154625
5058,13.862043
5059,14.130676
5060,13.878229
5061,14.152402
5062,13.886165
5063,14.172027
5064,13.904094
5065,14.212653
5066,13.937130
5067,14.255864
5068,13.966697
5069,14.303996
5070,14.001535
5071,14.356841
5072,14.041124
5073,14.412031
5074,14.083023
5075,14.464338
5076,14.122772
5077,14.519612
5078,14.162299
5079,14.576108
5080,14.207294
5081,14.637177
5082,14.255921
5083,14.695886
5084,14.301696
5085,14.757309
5086,14.344278
5087,14.822622
5088,14.398643
5089,14.882156
5090,14.447130
5091,14.950674
5092,14.495728
5093,15.014799
5094,14.550679
5095,15.082925
5096,14.606668
5097,15.153986
5098,14.662352
5099,15.214573
5100,14.724427
5101,15.309295
5102,14.844920
5103,15.456552
5104,14.970708
5105,15.557234
5106,15.014832
5107,15.633256
5108,15.133808
5109,15.786541
5110,15.289753
5111,15.936388
5112,15.379859
5113,16.018337
5114,15.435285
5115,16.090866
5116,15.495655
5117,16.162243
5118,15.553412
5119,16.238638
5120,15.624470
5121,16.319168
5122,15.691845
5123,16.404940
5124,15.769365
5125,16.486616
5126,15.837754
5127,16.573507
5128,15.913528
5129,16.659424
5130,15.987787
5131,16.743383
5132,16.065413
5133,16.824680
5134,16.138397
5135,16.904419
5136,16.205271
5137,16.983398
5138,16.271338
5139,17.062977
5140,16.336945
5141,17.134287
5142,16.409370
5143,17.206604
5144,16.466627
5145,17.275915
5146,16.517309
5147,17.335499
5148,16.564554
5149,17.386419
5150,16.603561
5151,17.421331
5152,16.623640
5153,17.448170
5154,16.642403
5155,17.467077
5156,16.637201
5157,17.465042
5158,16.618366
5159,17.438620
5160,16.576950
5161,17.397760
5162,16.521387
5163,17.339764
5164,16.441395
5165,17.258163
5166,16.333300
5167,17.146553
5168,16.200567
5169,17.008984
5170,16.045515
5171,16.846233
5172,15.855551
5173,16.656105
5174,15.639990
5175,16.434898
5176,15.399598
5177,16.200678
5178,15.153880
5179,15.942203
5180,14.862161
5181,15.659695
5182,14.587454
5183,15.405316
5184,14.363166
5185,15.177694
5186,14.119444
5187,14.924537
5188,13.839371
5189,14.633376
5190,13.508149
5191,14.302631
5192,13.147165
5193,13.937140
5194,12.747156
5195,13.540910
5196,12.324700
5197,13.122788
5198,11.864273
5199,12.686213
5200,11.406061
5201,12.362494
5202,11.448135
5203,12.481141
5204,11.527865
5205,12.451287
5206,11.587337
5207,12.465530
5208,11.714096
5209,12.529472
5210,11.834551
5211,12.599072
5212,11.990561
5213,12.685071
5214,12.125863
5215,12.771270
5216,12.285005
5217,12.889359
5218,12.469961
5219,13.078252
5220,12.667851
5221,13.293309
5222,12.869032
5223,13.518318
5224,13.085718
5225,13.741750
5226,13.302726
5227,13.940648
5228,13.542801
5229,14.123503
5230,13.768423
5231,14.276072
5232,13.951096
5233,14.433652
5234,14.131928
5235,14.595804
5236,14.270295
5237,14.752542
5238,14.379815
5239,14.911964
5240,14.479228
5241,15.052373
5242,14.555758
5243,15.181725
5244,14.604963
5245,15.305096
5246,14.694117
5247,15.418353
5248,14.882522
5249,15.589632
5250,15.112387
5251,15.784030
5252,15.226980
5253,15.850147
5254,15.325839
5255,15.875902
5256,15.407867
5257,15.883526
5258,15.477308
5259,15.893163
5260,15.535644
5261,15.895368
5262,15.563203
5263,15.895852
5264,15.577518
5265,15.883074
5266,15.567875
5267,15.847945
5268,15.525723
5269,15.796268
5270,15.470051
5271,15.716021
5272,15.401005
5273,15.667562
5274,15.414849
5275,15.688227
